LAB_ID,CTDEEP LabID,STA_SEQ,Station_Name,YLat,XLong,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampleMo,SampleYr,TaxonNameCurrent,VisitNum
620.1-038,14-B-041,14341,Naugatuck River,41.7891,-73.1145,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,9/23/2014,9,2014,Tvetenia vitracies group,620.1-038_9_23_2014_1_First
620.1-042,14-B-047,14404,Pomperaug River,41.4717,-73.256,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,5,9/23/2014,9,2014,Tvetenia vitracies group,620.1-042_9_23_2014_1_First
620.1-041,14-B-046,14392,Pequabuck River,41.6738,-72.8977,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,4,9/23/2014,9,2014,Tvetenia vitracies group,620.1-041_9_23_2014_1_First
620.1-086,14-B-093,14153,Coginchaug River,41.5547,-72.6737,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,10/2/2014,10,2014,Tvetenia vitracies group,620.1-086_10_2_2014_1_First
620.1-082,14-B-089,15312,Beaver Brook,41.409952,-72.329059,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,10/2/2014,10,2014,Tvetenia vitracies group,620.1-082_10_2_2014_1_First
620.1-089,14-B-096,15540,Hop Brook,41.5049,-73.0584,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,10/3/2014,10,2014,Tvetenia vitracies group,620.1-089_10_3_2014_1_First
620.1-088,14-B-095,14248,Hop Brook,41.4987,-73.0537,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,4,10/3/2014,10,2014,Tvetenia vitracies group,620.1-088_10_3_2014_1_First
620.1-078,14-B-084,18784,Quinebaug River,41.747064,-71.915091,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/30/2014,9,2014,Tvetenia vitracies group,620.1-078_9_30_2014_1_First
620.1-112,14-B-122,16303,Moosup River,41.6977,-71.823,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,3,10/7/2014,10,2014,Tvetenia vitracies group,620.1-112_10_7_2014_1_First
620.1-099,14-B-106,14733,Oxoboxo Brook,41.4366,-72.1062,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,10/6/2014,10,2014,Tvetenia vitracies group,620.1-099_10_6_2014_1_First
620.1-110,14-B-119,15008,Moosup River,41.7172,-71.8422,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,10/7/2014,10,2014,Tvetenia vitracies group,620.1-110_10_7_2014_1_First
620.1-103,14-B-110,14581,Willimantic River,41.9423,-72.3058,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,10/7/2014,10,2014,Tvetenia vitracies group,620.1-103_10_7_2014_1_First
620.1-105,14-B-113,14583,Middle River,41.9525,-72.3039,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,10/7/2014,10,2014,Tvetenia vitracies group,620.1-105_10_7_2014_1_First
620.2-005,15-B-005,18159,West Branch Farmington River,41.94516,-73.01674,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,28,9/14/2015,9,2015,Tvetenia vitracies group,620.2-005_9_14_2015_1_First
620.2-009,15-B-008,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,9/14/2015,9,2015,Tvetenia vitracies group,620.2-009_9_14_2015_1_First
620.2-003,15-B-003,14442,Sandy Brook,41.974,-73.0406,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,9,9/14/2015,9,2015,Tvetenia vitracies group,620.2-003_9_14_2015_1_First
620.2-001,15-B-001,15015,Seth Williams Brook,41.4399,-71.9741,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/8/2015,9,2015,Tvetenia vitracies group,620.2-001_9_8_2015_1_First
620.2-004,15-B-004,16258,West Branch Farmington River,41.9735,-73.0209,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,5,9/14/2015,9,2015,Tvetenia vitracies group,620.2-004_9_14_2015_1_First
620.2-039,15-B-034,14404,Pomperaug River,41.4717,-73.256,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/16/2015,9,2015,Tvetenia vitracies group,620.2-039_9_16_2015_1_First
620.2-043,15-B-037,14308,Muddy River,41.3685,-72.8417,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/17/2015,9,2015,Tvetenia vitracies group,620.2-043_9_17_2015_1_First
620.2-040,15-B-035,16225,Farmington River,41.9015,-72.6708,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/17/2015,9,2015,Tvetenia vitracies group,620.2-040_9_17_2015_1_First
620.2-037,15-B-032,16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,9/16/2015,9,2015,Tvetenia vitracies group,620.2-037_9_16_2015_1_First
620.2-033,15-B-029,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,9/16/2015,9,2015,Tvetenia vitracies group,620.2-033_9_16_2015_1_First
620.2-052,15-B-045,18463,Fivemile River,41.12685,-73.47101,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,9/21/2015,9,2015,Tvetenia vitracies group,620.2-052_9_21_2015_1_First
620.2-046,15-B-039,14254,Housatonic River,41.8906,-73.3576,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,10,9/21/2015,9,2015,Tvetenia vitracies group,620.2-046_9_21_2015_1_First
620.2-048,15-B-041,16076,Housatonic River,41.7673,-73.4379,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,31,9/21/2015,9,2015,Tvetenia vitracies group,620.2-048_9_21_2015_1_First
620.2-022,15-B-020,15837,Farmington River,41.8395,-72.9346,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,30,9/15/2015,9,2015,Tvetenia vitracies group,620.2-022_9_15_2015_1_First
620.2-021,15-B-019,16239,West Branch Farmington River,41.878,-72.965,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,15,9/15/2015,9,2015,Tvetenia vitracies group,620.2-021_9_15_2015_1_First
620.2-013,15-B-012,16254,Shepaug River,41.6568,-73.318,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,9/14/2015,9,2015,Tvetenia vitracies group,620.2-013_9_14_2015_1_First
620.2-014,15-B-013,14441,Salmon River,41.5742,-72.4294,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,4,9/15/2015,9,2015,Tvetenia vitracies group,620.2-014_9_15_2015_1_First
620.2-030,15-B-026,15176,Natchaug River,41.7569,-72.1523,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,2,9/16/2015,9,2015,Tvetenia vitracies group,620.2-030_9_16_2015_1_First
620.2-025,15-B-022,16221,Farmington River,41.721,-72.8464,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,5,9/15/2015,9,2015,Tvetenia vitracies group,620.2-025_9_15_2015_1_First
620.2-024,15-B-021,17271,Cherry Brook,41.8733,-72.9063,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,3,9/15/2015,9,2015,Tvetenia vitracies group,620.2-024_9_15_2015_1_First
620.2-028,15-B-025,16885,Natchaug River,41.7261,-72.1997,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,4,9/16/2015,9,2015,Tvetenia vitracies group,620.2-028_9_16_2015_1_First
620.2-069,15-B-061,15993,Naugatuck River,41.7174,-73.0867,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/24/2015,9,2015,Tvetenia vitracies group,620.2-069_9_24_2015_1_First
620.2-066,15-B-058,16127,Jakes Brook,41.864151,-73.167442,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/23/2015,9,2015,Tvetenia vitracies group,620.2-066_9_23_2015_1_First
14555,13-B-146,17455,West Branch Pequonnock River,41.301,-73.2489,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica/paucunca,L,4,10/21/2013,10,2013,Tvetenia bavarica/paucunca,14555_10_21_2013_1_First
14545,13-B-074,16930,Oil Mill Brook,41.375558,-72.190655,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica/paucunca,L,7,10/2/2013,10,2013,Tvetenia bavarica/paucunca,14545_10_2_2013_1_First
14375,13-B-062,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica/paucunca,L,5,10/1/2013,10,2013,Tvetenia bavarica/paucunca,14375_10_1_2013_1_First
14379,13-B-060,14706,Whitford Brook,41.3928,-71.9604,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica/paucunca,L,1,10/1/2013,10,2013,Tvetenia bavarica/paucunca,14379_10_1_2013_1_First
14377,13-B-055,14721,Shunock River,41.4101,-71.8452,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica/paucunca,L,1,9/30/2013,9,2013,Tvetenia bavarica/paucunca,14377_9_30_2013_1_First
25647,11-B-008,14366,Norwalk River,41.246,-73.4341,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,9/27/2011,9,2011,Tvetenia bavarica group,25647_9_27_2011_1_First
25740,11-B-018,14470,Tankerhoosen River,41.8272,-72.464,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,6,10/12/2011,10,2011,Tvetenia bavarica group,25740_10_12_2011_1_First
25738,11-B-012,14366,Norwalk River,41.246,-73.4341,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/11/2011,10,2011,Tvetenia bavarica group,25738_10_11_2011_1_First
25739,11-B-017 first,14469,Tankerhoosen River,41.8201,-72.5033,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/12/2011,10,2011,Tvetenia bavarica group,25739_10_12_2011_1_first
25781,11-B-014,15796,PENDLETON HILL BROOK,41.4748,-71.8342,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/11/2011,10,2011,Tvetenia bavarica group,25781_10_11_2011_1_First
25781,11-B-014,15796,PENDLETON HILL BROOK,41.4748,-71.8342,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,4,10/11/2011,10,2011,Tvetenia bavarica group,25781_10_11_2011_1_First
25780,11-B-013,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,6,10/11/2011,10,2011,Tvetenia bavarica group,25780_10_11_2011_1_First
25783,11-B-016,16112,Hemlock Valley Brook,41.4283,-72.4226,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,3,10/11/2011,10,2011,Tvetenia bavarica group,25783_10_11_2011_1_First
25784,11-B-026,15901,Pond Meadow Brook,41.3777,-72.5946,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,28,10/13/2011,10,2011,Tvetenia bavarica group,25784_10_13_2011_1_First
25782,11-B-015,15315,Burnham Brook,41.4603,-72.3343,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/11/2011,10,2011,Tvetenia bavarica group,25782_10_11_2011_1_First
25743,11-B-021,16307,Long Hill Brook,41.5408,-72.653,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/12/2011,10,2011,Tvetenia bavarica group,25743_10_12_2011_1_First
25747,11-B-025,15312,Beaver Brook,41.409952,-72.329059,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/12/2011,10,2011,Tvetenia bavarica group,25747_10_12_2011_1_First
25741,11-B-019,16110,Mott Hill Brook,41.6615,-72.5365,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,18,10/12/2011,10,2011,Tvetenia bavarica group,25741_10_12_2011_1_First
25745,11-B-023,16119,Day Pond Brook,41.5623,-72.4338,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/12/2011,10,2011,Tvetenia bavarica group,25745_10_12_2011_1_First
25810,11-B-051,14129,Beacon Hill Brook,41.4684,-73.0501,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,5,10/20/2011,10,2011,Tvetenia bavarica group,25810_10_20_2011_1_First
25809,11-B-044,16261,Aspetuck River,41.2771,-73.3275,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/18/2011,10,2011,Tvetenia bavarica group,25809_10_18_2011_1_First
25810,11-B-051,14129,Beacon Hill Brook,41.4684,-73.0501,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,9,10/20/2011,10,2011,Tvetenia bavarica group,25810_10_20_2011_1_First
25811,11-B-053,15426,Bladens River (Bladdens River),41.3872,-73.0191,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,7,10/20/2011,10,2011,Tvetenia bavarica group,25811_10_20_2011_1_First
25811,11-B-053,15426,Bladens River (Bladdens River),41.3872,-73.0191,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,4,10/20/2011,10,2011,Tvetenia bavarica group,25811_10_20_2011_1_First
25805,11-B-040,14445,Saugatuck River,41.1693,-73.367,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/18/2011,10,2011,Tvetenia bavarica group,25805_10_18_2011_1_First
25808,11-B-043,16143,Little River,41.2931,-73.3678,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/18/2011,10,2011,Tvetenia bavarica group,25808_10_18_2011_1_First
25808,11-B-043,16143,Little River,41.2931,-73.3678,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,6,10/18/2011,10,2011,Tvetenia bavarica group,25808_10_18_2011_1_First
25807,11-B-042,14444,Saugatuck River,41.2945,-73.3948,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/18/2011,10,2011,Tvetenia bavarica group,25807_10_18_2011_1_First
25816,11-B-062 First,15529,Macedonia Brook,41.7298,-73.4884,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/21/2011,10,2011,Tvetenia bavarica group,25816_10_21_2011_1_First
25815,11-B-060,15244,Cobble Brook,41.7217,-73.4572,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/21/2011,10,2011,Tvetenia bavarica group,25815_10_21_2011_1_First
25815,11-B-060,15244,Cobble Brook,41.7217,-73.4572,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/21/2011,10,2011,Tvetenia bavarica group,25815_10_21_2011_1_First
25813,11-B-058,17640,Kent Falls Brook,41.76292,-73.399134,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,4,10/21/2011,10,2011,Tvetenia bavarica group,25813_10_21_2011_1_First
25813,11-B-058,17640,Kent Falls Brook,41.76292,-73.399134,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,7,10/21/2011,10,2011,Tvetenia bavarica group,25813_10_21_2011_1_First
25814,11-B-059,15044,Kent Falls Brook,41.7769,-73.4192,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/21/2011,10,2011,Tvetenia bavarica group,25814_10_21_2011_1_First
25789,11-B-031,14458,Still River,41.4389,-73.401,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/17/2011,10,2011,Tvetenia bavarica group,25789_10_17_2011_1_First
25789,11-B-031,14458,Still River,41.4389,-73.401,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/17/2011,10,2011,Tvetenia bavarica group,25789_10_17_2011_1_First
25793,11-B-035,14226,Harbor Brook,41.5314,-72.8218,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/17/2011,10,2011,Tvetenia bavarica group,25793_10_17_2011_1_First
25791,11-B-033,16325,Willow Brook,41.5425,-72.7707,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,3,10/17/2011,10,2011,Tvetenia bavarica group,25791_10_17_2011_1_First
25791,11-B-033,16325,Willow Brook,41.5425,-72.7707,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/17/2011,10,2011,Tvetenia bavarica group,25791_10_17_2011_1_First
25785,11-B-027,14221,Hammonasset River,41.3278,-72.6116,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,3,10/13/2011,10,2011,Tvetenia bavarica group,25785_10_13_2011_1_First
25787,11-B-029,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/17/2011,10,2011,Tvetenia bavarica group,25787_10_17_2011_1_First
25787,11-B-029,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/17/2011,10,2011,Tvetenia bavarica group,25787_10_17_2011_1_First
25786,11-B-028,16131,Chatfield Hollow Brook,41.3314,-72.595,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/13/2011,10,2011,Tvetenia bavarica group,25786_10_13_2011_1_First
25801,11-B-047,15087,Muddy River,41.3668,-72.8543,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,3,10/18/2011,10,2011,Tvetenia bavarica group,25801_10_18_2011_1_First
25800,11-B-046,15013,Mill River,41.4259,-72.9056,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/18/2011,10,2011,Tvetenia bavarica group,25800_10_18_2011_1_First
25803,11-B-049,15999,Silver Brook,41.2665,-73.0049,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,4,10/18/2011,10,2011,Tvetenia bavarica group,25803_10_18_2011_1_First
25804,11-B-050,14490,West River,41.3399,-72.7154,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,5,10/18/2011,10,2011,Tvetenia bavarica group,25804_10_18_2011_1_First
25804,11-B-050,14490,West River,41.3399,-72.7154,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,7,10/18/2011,10,2011,Tvetenia bavarica group,25804_10_18_2011_1_First
25803,11-B-049,15999,Silver Brook,41.2665,-73.0049,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,9,10/18/2011,10,2011,Tvetenia bavarica group,25803_10_18_2011_1_First
25797,11-B-038,14605,Eightmile River,41.5908,-72.9009,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/17/2011,10,2011,Tvetenia bavarica group,25797_10_17_2011_1_First
25796,11-B-037,14473,Ten Mile River,41.5267,-72.9331,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/17/2011,10,2011,Tvetenia bavarica group,25796_10_17_2011_1_First
25796,11-B-037,14473,Ten Mile River,41.5267,-72.9331,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,5,10/17/2011,10,2011,Tvetenia bavarica group,25796_10_17_2011_1_First
25799,11-B-045,16326,"Wharton Brook, tributary to",41.4309,-72.8196,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/18/2011,10,2011,Tvetenia bavarica group,25799_10_18_2011_1_First
25799,11-B-045,16326,"Wharton Brook, tributary to",41.4309,-72.8196,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,4,10/18/2011,10,2011,Tvetenia bavarica group,25799_10_18_2011_1_First
25798,11-B-039,16078,South Mountain Brook,41.6621,-72.947,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,3,10/17/2011,10,2011,Tvetenia bavarica group,25798_10_17_2011_1_First
25798,11-B-039,16078,South Mountain Brook,41.6621,-72.947,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,3,10/17/2011,10,2011,Tvetenia bavarica group,25798_10_17_2011_1_First
25864,11-B-081,14488,West Aspetuck River,41.604889,-73.428789,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/26/2011,10,2011,Tvetenia bavarica group,25864_10_26_2011_1_First
25837,11-B-078,14414,Quinnipiac River,41.4501,-72.8407,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/25/2011,10,2011,Tvetenia bavarica group,25837_10_25_2011_1_First
25836,11-B-077,14195,Farmill River,41.2591,-73.0979,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/25/2011,10,2011,Tvetenia bavarica group,25836_10_25_2011_1_First
25862,11-B-079,16332,East Aspetuck River,41.6546,-73.3785,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/26/2011,10,2011,Tvetenia bavarica group,25862_10_26_2011_1_First
25905,11-B-088,15035,Spruce Brook,41.7472,-73.115,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/26/2011,10,2011,Tvetenia bavarica group,25905_10_26_2011_1_First
25905,11-B-088,15035,Spruce Brook,41.7472,-73.115,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,3,10/26/2011,10,2011,Tvetenia bavarica group,25905_10_26_2011_1_First
25937,11-B-092,16128,Stonehouse Brook,41.7812,-72.1509,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,3,10/27/2011,10,2011,Tvetenia bavarica group,25937_10_27_2011_1_First
25937,11-B-092,16128,Stonehouse Brook,41.7812,-72.1509,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/27/2011,10,2011,Tvetenia bavarica group,25937_10_27_2011_1_First
25904,11-B-087,14319,Naugatuck River,41.7361,-73.1054,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/26/2011,10,2011,Tvetenia bavarica group,25904_10_26_2011_1_First
25903,11-B-086,14341,Naugatuck River,41.7891,-73.1145,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/26/2011,10,2011,Tvetenia bavarica group,25903_10_26_2011_1_First
25824,11-B-068,16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/24/2011,10,2011,Tvetenia bavarica group,25824_10_24_2011_1_First
25825,11-B-069,17321,East Spring Brook,41.6121,-73.1761,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/24/2011,10,2011,Tvetenia bavarica group,25825_10_24_2011_1_First
25825,11-B-069,17321,East Spring Brook,41.6121,-73.1761,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/24/2011,10,2011,Tvetenia bavarica group,25825_10_24_2011_1_First
25819,11-B-055,14247,Hollenbeck River,41.9431,-73.3058,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/21/2011,10,2011,Tvetenia bavarica group,25819_10_21_2011_1_First
25823,11-B-064,15239,East Branch Byram River,41.0995,-73.6832,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,3,10/24/2011,10,2011,Tvetenia bavarica group,25823_10_24_2011_1_First
25823,11-B-064,15239,East Branch Byram River,41.0995,-73.6832,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/24/2011,10,2011,Tvetenia bavarica group,25823_10_24_2011_1_First
25820,11-B-057,16139,Brown Brook,41.9267,-73.2799,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/21/2011,10,2011,Tvetenia bavarica group,25820_10_21_2011_1_First
25820,11-B-057,16139,Brown Brook,41.9267,-73.2799,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,10/21/2011,10,2011,Tvetenia bavarica group,25820_10_21_2011_1_First
25832,11-B-067,14361,Norwalk River,41.1359,-73.426,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/24/2011,10,2011,Tvetenia bavarica group,25832_10_24_2011_1_First
25831,11-B-066,14358,Noroton River,41.0898,-73.5152,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/24/2011,10,2011,Tvetenia bavarica group,25831_10_24_2011_1_First
25834,11-B-075,16141,Pequonnock River,41.2534,-73.2059,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,10/25/2011,10,2011,Tvetenia bavarica group,25834_10_25_2011_1_First
25834,11-B-075,16141,Pequonnock River,41.2534,-73.2059,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/25/2011,10,2011,Tvetenia bavarica group,25834_10_25_2011_1_First
25828,11-B-071,14355,Nonewaug River,41.5575,-73.2122,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/24/2011,10,2011,Tvetenia bavarica group,25828_10_24_2011_1_First
25827,11-B-070,16431,Sprain Brook,41.5696,-73.2259,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,10/24/2011,10,2011,Tvetenia bavarica group,25827_10_24_2011_1_First
25979,11-B-117,15253,West Branch Bantam River,41.758,-73.1861,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,11/9/2011,11,2011,Tvetenia bavarica group,25979_11_9_2011_1_First
25978,11-B-116,15005,Bantam River,41.7588,-73.1841,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,1,11/9/2011,11,2011,Tvetenia bavarica group,25978_11_9_2011_1_First
25974,11-B-111,14741,Titicus River,41.3287,-73.5218,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,3,11/8/2011,11,2011,Tvetenia bavarica group,25974_11_8_2011_1_First
25974,11-B-111,14741,Titicus River,41.3287,-73.5218,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,11/8/2011,11,2011,Tvetenia bavarica group,25974_11_8_2011_1_First
25976,11-B-114,14360,Norwalk River,41.2675,-73.4414,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,2,11/8/2011,11,2011,Tvetenia bavarica group,25976_11_8_2011_1_First
25987,11-B-125,14456,Steele Brook,41.5805,-73.0703,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,11/9/2011,11,2011,Tvetenia bavarica group,25987_11_9_2011_1_First
